longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.16,37.77,39.0,5.0,3.0,857.0,316.0,3.0958,291600.0,NEAR BAY
-122.17,37.77,39.0,5.0,3.0,912.0,322.0,3.3958,283800.0,NEAR BAY
-122.17,37.77,31.0,5.0,2.0,1360.0,452.0,1.871,181400.0,NEAR BAY
-122.17,37.76,41.0,4.0,3.0,1074.0,355.0,1.9356,181200.0,NEAR BAY
-122.17,37.76,47.0,3.0,2.0,965.0,382.0,2.1842,215800.0,NEAR BAY
-122.18,37.76,37.0,4.0,3.0,933.0,320.0,2.2917,214000.0,NEAR BAY
-122.17,37.76,38.0,4.0,2.0,987.0,354.0,2.4333,196400.0,NEAR BAY
-122.18,37.76,50.0,3.0,2.0,907.0,246.0,1.9479,179000.0,NEAR BAY
-122.18,37.76,52.0,2.0,1.0,447.0,165.0,3.9063,187600.0,NEAR BAY
-122.18,37.76,49.0,4.0,3.0,1299.0,451.0,1.8407,193400.0,NEAR BAY
-122.18,37.77,27.0,3.0,1.0,396.0,157.0,2.0786,195000.0,NEAR BAY
-122.18,37.77,42.0,3.0,3.0,877.0,268.0,2.8125,194600.0,NEAR BAY
-122.18,37.76,43.0,4.0,3.0,1111.0,367.0,1.8913,182400.0,NEAR BAY
-122.19,37.76,49.0,4.0,3.0,790.0,269.0,1.7056,182800.0,NEAR BAY
-122.18,37.77,52.0,4.0,2.0,1479.0,554.0,2.2768,192400.0,NEAR BAY
-122.18,37.77,51.0,4.0,3.0,1173.0,438.0,3.2552,240200.0,NEAR BAY
-122.18,37.77,52.0,4.0,3.0,1029.0,366.0,2.0556,200000.0,NEAR BAY
-122.19,37.76,52.0,5.0,2.0,1030.0,350.0,2.4659,189400.0,NEAR BAY
-122.2,37.76,47.0,5.0,3.0,826.0,279.0,1.75,171400.0,NEAR BAY
-122.19,37.77,41.0,5.0,3.0,1412.0,454.0,2.0469,178600.0,NEAR BAY
-122.19,37.77,45.0,4.0,3.0,1132.0,349.0,2.7159,202800.0,NEAR BAY
-122.19,37.76,41.0,2.0,2.0,522.0,159.0,1.2083,145000.0,NEAR BAY
-122.19,37.76,45.0,4.0,2.0,630.0,237.0,1.925,148200.0,NEAR BAY
-122.2,37.75,36.0,2.0,2.0,531.0,133.0,1.5809,140000.0,NEAR BAY
-122.2,37.76,37.0,7.0,4.0,1925.0,667.0,1.4097,169200.0,NEAR BAY
-122.19,37.76,38.0,4.0,2.0,1144.0,351.0,0.7683,163600.0,NEAR BAY
-122.19,37.75,19.0,4.0,2.0,1481.0,520.0,1.3194,162800.0,NEAR BAY
-122.19,37.75,28.0,2.0,2.0,435.0,162.0,0.8012,163600.0,NEAR BAY
-122.19,37.76,26.0,5.0,3.0,984.0,303.0,1.9479,171600.0,NEAR BAY
-122.19,37.74,36.0,3.0,1.0,567.0,159.0,1.1765,174200.0,NEAR BAY
-122.18,37.74,42.0,3.0,2.0,380.0,123.0,2.3456,167000.0,NEAR BAY
-122.19,37.73,44.0,4.0,2.0,825.0,244.0,2.1538,159400.0,NEAR BAY
-122.19,37.74,43.0,3.0,2.0,417.0,155.0,2.5139,166800.0,NEAR BAY
-122.19,37.73,45.0,3.0,2.0,801.0,287.0,1.2625,169400.0,NEAR BAY
-122.18,37.73,42.0,2.0,1.0,646.0,198.0,2.9063,160000.0,NEAR BAY
-122.18,37.73,43.0,4.0,2.0,855.0,285.0,2.5192,152800.0,NEAR BAY
-122.18,37.73,44.0,2.0,1.0,435.0,136.0,2.1111,159400.0,NEAR BAY
-122.18,37.73,42.0,6.0,4.0,2736.0,780.0,2.455,164800.0,NEAR BAY
-122.17,37.74,41.0,4.0,3.0,1481.0,414.0,2.4028,195400.0,NEAR BAY
-122.17,37.74,47.0,2.0,1.0,327.0,137.0,2.15,194400.0,NEAR BAY
-122.17,37.74,43.0,3.0,2.0,494.0,179.0,2.4776,203200.0,NEAR BAY
-122.17,37.73,43.0,5.0,3.0,1231.0,341.0,2.1587,173000.0,NEAR BAY
-122.18,37.74,35.0,3.0,1.0,323.0,109.0,1.8438,181000.0,NEAR BAY
-122.17,37.74,46.0,5.0,2.0,749.0,225.0,3.0298,215200.0,NEAR BAY
-122.17,37.74,46.0,3.0,1.0,693.0,178.0,2.25,168400.0,NEAR BAY
-122.18,37.74,46.0,4.0,2.0,1339.0,354.0,2.2467,177800.0,NEAR BAY
-122.18,37.75,45.0,2.0,2.0,282.0,80.0,4.0469,161400.0,NEAR BAY
-122.18,37.75,46.0,3.0,1.0,621.0,195.0,1.325,174200.0,NEAR BAY
-122.17,37.75,38.0,4.0,2.0,732.0,259.0,1.6196,170200.0,NEAR BAY
-122.18,37.75,45.0,3.0,2.0,901.0,260.0,2.1731,164000.0,NEAR BAY
-122.19,37.75,36.0,3.0,1.0,482.0,150.0,1.9167,165600.0,NEAR BAY
-122.18,37.75,43.0,3.0,3.0,652.0,213.0,2.069,169200.0,NEAR BAY
-122.18,37.75,36.0,2.0,1.0,651.0,166.0,1.712,164200.0,NEAR BAY
-122.17,37.76,33.0,5.0,2.0,999.0,286.0,2.5625,178600.0,NEAR BAY
-122.17,37.75,43.0,4.0,2.0,907.0,306.0,1.9821,196600.0,NEAR BAY
-122.17,37.75,41.0,5.0,2.0,828.0,230.0,2.5043,184600.0,NEAR BAY
-122.17,37.75,44.0,3.0,2.0,763.0,254.0,2.3281,177600.0,NEAR BAY
-122.17,37.75,48.0,4.0,2.0,935.0,349.0,1.4375,180000.0,NEAR BAY
-122.16,37.76,45.0,3.0,3.0,1437.0,484.0,2.5122,191000.0,NEAR BAY
-122.16,37.75,38.0,3.0,2.0,1516.0,482.0,1.5625,183400.0,NEAR BAY
-122.17,37.75,47.0,3.0,2.0,597.0,185.0,3.1587,200800.0,NEAR BAY
-122.17,37.76,40.0,5.0,3.0,949.0,342.0,1.8426,189600.0,NEAR BAY
-122.16,37.76,46.0,4.0,3.0,881.0,302.0,4.6696,328600.0,NEAR BAY
-122.16,37.76,36.0,5.0,3.0,1438.0,519.0,2.4598,311000.0,NEAR BAY
-122.15,37.76,39.0,3.0,3.0,763.0,270.0,6.0749,393800.0,NEAR BAY
-122.14,37.77,27.0,3.0,2.0,1297.0,355.0,4.8304,558200.0,NEAR BAY
-122.14,37.76,34.0,5.0,2.0,545.0,211.0,5.5701,505600.0,NEAR BAY
-122.13,37.76,26.0,5.0,3.0,1222.0,533.0,5.37,550800.0,NEAR BAY
-122.12,37.75,33.0,4.0,3.0,808.0,219.0,6.86,500000.0,NEAR BAY
-122.12,37.75,28.0,3.0,2.0,329.0,109.0,7.6923,659600.0,NEAR BAY
-122.14,37.75,36.0,3.0,2.0,299.0,109.0,4.0313,391000.0,NEAR BAY
-122.14,37.75,33.0,5.0,2.0,579.0,202.0,6.8323,511800.0,NEAR BAY
-122.13,37.75,30.0,2.0,1.0,137.0,50.0,4.975,622200.0,NEAR BAY
-122.13,37.75,36.0,3.0,2.0,229.0,93.0,5.3602,660000.0,NEAR BAY
-122.13,37.74,41.0,5.0,4.0,1476.0,648.0,5.0,497800.0,NEAR BAY
-122.16,37.75,46.0,3.0,1.0,429.0,154.0,2.925,285800.0,NEAR BAY
-122.15,37.75,40.0,4.0,3.0,849.0,255.0,3.8913,252600.0,NEAR BAY
-122.15,37.75,44.0,3.0,2.0,946.0,331.0,3.225,271600.0,NEAR BAY
-122.15,37.74,41.0,3.0,2.0,571.0,191.0,3.1458,261200.0,NEAR BAY
-122.16,37.75,24.0,3.0,3.0,1137.0,386.0,2.537,215800.0,NEAR BAY
-122.16,37.75,44.0,2.0,2.0,378.0,135.0,2.5568,222200.0,NEAR BAY
-122.15,37.74,43.0,3.0,2.0,853.0,272.0,3.5083,244000.0,NEAR BAY
-122.15,37.74,49.0,4.0,2.0,764.0,282.0,3.3125,236000.0,NEAR BAY
-122.16,37.75,40.0,5.0,3.0,928.0,261.0,1.8235,190400.0,NEAR BAY
-122.16,37.75,35.0,3.0,2.0,406.0,133.0,3.8047,188600.0,NEAR BAY
-122.17,37.74,34.0,5.0,2.0,824.0,280.0,2.2917,185000.0,NEAR BAY
-122.17,37.75,37.0,3.0,3.0,835.0,259.0,2.4962,183600.0,NEAR BAY
-122.16,37.74,43.0,4.0,2.0,826.0,295.0,4.0417,218800.0,NEAR BAY
-122.16,37.74,46.0,5.0,2.0,567.0,211.0,3.4844,259000.0,NEAR BAY
-122.16,37.74,52.0,3.0,2.0,355.0,144.0,4.1458,286800.0,NEAR BAY
-122.16,37.74,47.0,3.0,2.0,533.0,166.0,2.625,196400.0,NEAR BAY
-122.16,37.74,44.0,3.0,2.0,609.0,215.0,2.0227,206200.0,NEAR BAY
-122.29,37.9,49.0,4.0,3.0,576.0,236.0,3.3333,553600.0,NEAR BAY
-122.29,37.9,52.0,4.0,2.0,594.0,286.0,5.338,541800.0,NEAR BAY
-122.29,37.89,52.0,3.0,3.0,870.0,377.0,3.4732,492400.0,NEAR BAY
-122.3,37.9,38.0,5.0,3.0,1027.0,509.0,3.5125,448400.0,NEAR BAY
-122.29,37.89,52.0,4.0,2.0,693.0,326.0,3.1375,458200.0,NEAR BAY
-122.3,37.89,46.0,5.0,2.0,815.0,375.0,2.8036,423200.0,NEAR BAY
-122.3,37.9,15.0,9.0,5.0,2420.0,1146.0,4.5824,512200.0,NEAR BAY
-122.3,37.89,36.0,4.0,2.0,518.0,276.0,3.0208,412600.0,NEAR BAY
-122.3,37.89,52.0,5.0,3.0,620.0,275.0,4.0875,442600.0,NEAR BAY
-122.33,37.89,42.0,3.0,2.0,551.0,266.0,4.5268,414800.0,NEAR BAY
-122.34,37.88,37.0,7.0,4.0,2556.0,924.0,1.7375,700000.0,NEAR BAY
-122.29,37.89,52.0,5.0,4.0,1498.0,696.0,3.1795,436400.0,NEAR BAY
-122.29,37.88,50.0,5.0,3.0,523.0,227.0,3.8672,433400.0,NEAR BAY
-122.29,37.89,52.0,3.0,1.0,374.0,153.0,5.1675,541200.0,NEAR BAY
-122.29,37.89,52.0,3.0,2.0,1004.0,371.0,5.1696,522800.0,NEAR BAY
-122.28,37.88,52.0,3.0,3.0,769.0,334.0,4.2614,522600.0,NEAR BAY
-122.29,37.89,52.0,3.0,2.0,940.0,423.0,5.0551,464400.0,NEAR BAY
-122.27,37.9,42.0,4.0,3.0,645.0,256.0,5.6228,750800.0,NEAR BAY
-122.26,37.9,52.0,4.0,2.0,705.0,288.0,7.8864,714600.0,NEAR BAY
-122.27,37.9,52.0,3.0,2.0,684.0,275.0,7.9556,748800.0,NEAR BAY
-122.27,37.9,52.0,5.0,2.0,572.0,236.0,6.174,717600.0,NEAR BAY
-122.27,37.9,52.0,3.0,2.0,671.0,253.0,6.9414,835000.0,NEAR BAY
-122.27,37.89,52.0,5.0,3.0,975.0,365.0,8.8342,861000.0,NEAR BAY
-122.28,37.9,52.0,3.0,2.0,779.0,312.0,7.1754,725800.0,NEAR BAY
-122.28,37.9,52.0,5.0,3.0,658.0,244.0,10.0825,794000.0,NEAR BAY
-122.28,37.9,52.0,4.0,2.0,819.0,335.0,4.9083,693600.0,NEAR BAY
-122.28,37.89,52.0,2.0,2.0,412.0,168.0,5.7912,654200.0,NEAR BAY
-122.28,37.89,52.0,4.0,2.0,835.0,369.0,4.5893,580200.0,NEAR BAY
-122.28,37.89,52.0,5.0,3.0,722.0,306.0,5.4171,584000.0,NEAR BAY
-122.28,37.89,52.0,3.0,3.0,1085.0,487.0,4.125,541800.0,NEAR BAY
-122.27,37.89,52.0,4.0,2.0,973.0,355.0,7.266,742200.0,NEAR BAY
-122.27,37.89,52.0,4.0,2.0,723.0,272.0,5.3989,671200.0,NEAR BAY
-122.26,37.9,37.0,3.0,2.0,903.0,362.0,7.8336,742600.0,NEAR BAY
-122.25,37.89,41.0,3.0,1.0,356.0,181.0,6.1593,688000.0,NEAR BAY
-122.26,37.89,52.0,3.0,2.0,1005.0,462.0,6.381,684400.0,NEAR BAY
-122.26,37.89,52.0,4.0,3.0,1205.0,504.0,6.6828,741800.0,NEAR BAY
-122.25,37.89,37.0,5.0,3.0,987.0,450.0,7.5385,700000.0,NEAR BAY
-122.25,37.89,42.0,3.0,3.0,1031.0,448.0,6.7138,737200.0,NEAR BAY
-122.26,37.88,52.0,3.0,2.0,894.0,404.0,6.2425,783600.0,NEAR BAY
-122.26,37.88,52.0,4.0,2.0,823.0,377.0,5.7979,830600.0,NEAR BAY
-122.27,37.88,52.0,6.0,3.0,1232.0,621.0,4.2813,569800.0,NEAR BAY
-122.27,37.88,52.0,4.0,2.0,669.0,367.0,3.5417,575000.0,NEAR BAY
-122.27,37.88,44.0,3.0,3.0,989.0,550.0,3.0132,545800.0,NEAR BAY
-122.28,37.88,52.0,3.0,3.0,1058.0,464.0,4.1429,519200.0,NEAR BAY
-122.28,37.88,52.0,3.0,3.0,506.0,207.0,4.1912,509000.0,NEAR BAY
-122.28,37.88,52.0,4.0,3.0,489.0,218.0,3.9167,471200.0,NEAR BAY
-122.29,37.88,52.0,3.0,3.0,824.0,388.0,3.8897,436800.0,NEAR BAY
-122.29,37.88,48.0,4.0,3.0,1034.0,475.0,3.1065,458400.0,NEAR BAY
-122.29,37.88,46.0,4.0,2.0,920.0,425.0,2.9926,384200.0,NEAR BAY
-122.29,37.88,52.0,5.0,2.0,841.0,380.0,3.556,358600.0,NEAR BAY
-122.3,37.88,45.0,3.0,1.0,749.0,137.0,1.475,375000.0,NEAR BAY
-122.3,37.88,52.0,3.0,2.0,208.0,98.0,1.6971,277600.0,NEAR BAY
-122.3,37.87,10.0,2.0,1.0,228.0,100.0,2.1705,300000.0,NEAR BAY
-122.3,37.86,50.0,3.0,1.0,287.0,128.0,2.75,281200.0,NEAR BAY
-122.29,37.85,52.0,2.0,1.0,218.0,106.0,2.5682,240000.0,NEAR BAY
-122.3,37.88,46.0,3.0,2.0,854.0,355.0,2.9,289600.0,NEAR BAY
-122.3,37.87,52.0,5.0,4.0,1695.0,684.0,2.2208,289600.0,NEAR BAY
-122.28,37.88,52.0,2.0,1.0,403.0,172.0,3.2344,491000.0,NEAR BAY
-122.28,37.87,52.0,3.0,2.0,288.0,131.0,3.5156,400000.0,NEAR BAY
-122.28,37.87,49.0,3.0,3.0,963.0,521.0,1.9805,347400.0,NEAR BAY
-122.29,37.87,50.0,3.0,3.0,1129.0,516.0,2.6684,371200.0,NEAR BAY
-122.29,37.87,52.0,4.0,3.0,386.0,204.0,3.875,365200.0,NEAR BAY
-122.28,37.88,52.0,4.0,3.0,811.0,406.0,3.006,455800.0,NEAR BAY
-122.28,37.87,46.0,6.0,4.0,1293.0,675.0,2.543,441400.0,NEAR BAY
-122.28,37.87,46.0,3.0,3.0,805.0,431.0,2.8676,424000.0,NEAR BAY
-122.27,37.88,52.0,6.0,3.0,1372.0,876.0,2.1907,542800.0,NEAR BAY
-122.27,37.87,30.0,5.0,2.0,862.0,425.0,1.7778,537600.0,NEAR BAY
-122.27,37.88,37.0,5.0,3.0,1152.0,616.0,2.52,555600.0,NEAR BAY
-122.26,37.88,52.0,3.0,3.0,483.0,249.0,4.2788,665000.0,NEAR BAY
-122.26,37.88,52.0,3.0,3.0,1558.0,573.0,2.944,677800.0,NEAR BAY
-122.26,37.88,52.0,6.0,3.0,1798.0,769.0,1.725,575000.0,NEAR BAY
-122.25,37.87,41.0,2.0,1.0,266.0,123.0,5.2289,769200.0,NEAR BAY
-122.25,37.87,42.0,4.0,2.0,2184.0,422.0,2.5562,742800.0,NEAR BAY
-122.25,37.87,52.0,4.0,2.0,2016.0,477.0,0.949,700000.0,NEAR BAY
-122.25,37.87,52.0,3.0,3.0,1349.0,250.0,1.1696,2000002.0,NEAR BAY
-122.26,37.87,52.0,4.0,3.0,3337.0,350.0,1.4012,350000.0,NEAR BAY
-122.26,37.87,52.0,6.0,3.0,1721.0,949.0,1.1859,483400.0,NEAR BAY
-122.27,37.87,35.0,10.0,6.0,1675.0,1000.0,1.7464,433400.0,NEAR BAY
-122.27,37.87,49.0,4.0,3.0,707.0,350.0,2.8846,422600.0,NEAR BAY
-122.27,37.87,52.0,6.0,3.0,1424.0,694.0,2.7372,420400.0,NEAR BAY
-122.28,37.86,52.0,2.0,1.0,393.0,189.0,3.8594,392800.0,NEAR BAY
-122.28,37.87,52.0,3.0,3.0,828.0,339.0,3.5625,383400.0,NEAR BAY
-122.28,37.87,52.0,4.0,2.0,571.0,292.0,2.2788,364600.0,NEAR BAY
-122.29,37.87,44.0,6.0,3.0,1382.0,713.0,2.537,350000.0,NEAR BAY
-122.29,37.87,46.0,3.0,3.0,792.0,321.0,2.525,331800.0,NEAR BAY
-122.29,37.86,52.0,5.0,2.0,815.0,372.0,1.9946,313800.0,NEAR BAY
-122.28,37.86,52.0,4.0,2.0,788.0,346.0,2.8214,328600.0,NEAR BAY
-122.29,37.87,52.0,4.0,3.0,1145.0,430.0,2.6165,300000.0,NEAR BAY
-122.29,37.86,50.0,5.0,2.0,1354.0,563.0,1.9483,301000.0,NEAR BAY
-122.28,37.86,52.0,4.0,3.0,958.0,445.0,1.9327,339800.0,NEAR BAY
-122.28,37.86,49.0,7.0,3.0,1361.0,608.0,1.9798,294800.0,NEAR BAY
-122.28,37.85,52.0,5.0,2.0,1005.0,449.0,2.4167,305400.0,NEAR BAY
-122.27,37.86,49.0,3.0,2.0,924.0,414.0,2.5417,365400.0,NEAR BAY
-122.28,37.86,52.0,3.0,3.0,780.0,358.0,3.3906,358600.0,NEAR BAY
-122.28,37.86,52.0,6.0,3.0,1582.0,636.0,2.5652,315400.0,NEAR BAY
-122.28,37.86,41.0,5.0,2.0,1213.0,568.0,2.2845,306200.0,NEAR BAY
-122.27,37.86,52.0,3.0,2.0,486.0,267.0,2.6071,500000.0,NEAR BAY
-122.27,37.86,52.0,2.0,1.0,494.0,175.0,3.15,412600.0,NEAR BAY
-122.27,37.86,52.0,3.0,3.0,849.0,365.0,2.6914,437600.0,NEAR BAY
-122.27,37.86,52.0,4.0,2.0,1127.0,548.0,1.8447,396400.0,NEAR BAY
-122.26,37.86,35.0,8.0,6.0,3276.0,1742.0,1.6307,507200.0,NEAR BAY
-122.26,37.86,52.0,7.0,4.0,1493.0,794.0,2.9044,514800.0,NEAR BAY
-122.26,37.86,52.0,6.0,4.0,1461.0,679.0,2.9405,579000.0,NEAR BAY
-122.26,37.86,52.0,4.0,3.0,1253.0,538.0,3.3893,483400.0,NEAR BAY
-122.25,37.86,48.0,4.0,2.0,1656.0,459.0,3.0417,979200.0,NEAR BAY
-122.25,37.86,52.0,4.0,3.0,514.0,202.0,7.0897,892400.0,NEAR BAY
-122.25,37.86,52.0,5.0,3.0,719.0,295.0,5.0463,912600.0,NEAR BAY
-122.25,37.86,52.0,5.0,3.0,878.0,449.0,1.7652,673600.0,NEAR BAY
-122.24,37.86,52.0,4.0,3.0,517.0,214.0,7.8521,2000002.0,NEAR BAY
-122.24,37.85,52.0,3.0,2.0,1366.0,496.0,9.3959,2000002.0,NEAR BAY
-122.25,37.86,52.0,5.0,2.0,1316.0,590.0,5.3794,753800.0,NEAR BAY
-122.26,37.85,52.0,6.0,4.0,1508.0,755.0,3.2619,619200.0,NEAR BAY
-122.27,37.85,52.0,7.0,3.0,1800.0,815.0,2.7054,364600.0,NEAR BAY
-122.27,37.85,47.0,3.0,2.0,719.0,326.0,2.2431,345400.0,NEAR BAY
-122.27,37.85,50.0,4.0,2.0,675.0,255.0,1.9028,301600.0,NEAR BAY
-122.27,37.85,52.0,4.0,3.0,875.0,363.0,1.5817,307200.0,NEAR BAY
-122.27,37.85,52.0,3.0,2.0,152.0,77.0,2.2841,212600.0,NEAR BAY
-122.27,37.85,47.0,4.0,3.0,843.0,319.0,1.3785,284600.0,NEAR BAY
-122.28,37.85,52.0,3.0,1.0,281.0,132.0,2.9018,238800.0,NEAR BAY
-122.28,37.85,44.0,4.0,2.0,506.0,204.0,1.73,295800.0,NEAR BAY
-122.28,37.85,48.0,5.0,2.0,1054.0,466.0,2.2625,265800.0,NEAR BAY
-122.29,37.84,35.0,3.0,2.0,1017.0,414.0,2.2106,265000.0,NEAR BAY
-122.28,37.83,52.0,5.0,4.0,1623.0,765.0,2.6997,253800.0,NEAR BAY
-122.3,37.84,14.0,7.0,6.0,3100.0,2051.0,4.0018,287600.0,NEAR BAY
-122.23,37.83,52.0,3.0,3.0,947.0,361.0,7.8772,2000002.0,NEAR BAY
-122.22,37.82,39.0,5.0,3.0,808.0,315.0,11.8603,2000002.0,NEAR BAY
-122.22,37.82,42.0,5.0,2.0,1018.0,335.0,13.499,2000002.0,NEAR BAY
-122.23,37.82,52.0,4.0,2.0,1001.0,352.0,12.2138,2000002.0,NEAR BAY
-122.23,37.82,52.0,3.0,2.0,1005.0,369.0,8.1872,932200.0,NEAR BAY
-122.23,37.82,52.0,5.0,2.0,1192.0,383.0,12.3804,2000002.0,NEAR BAY
-122.24,37.83,52.0,3.0,2.0,585.0,227.0,5.8948,915600.0,NEAR BAY
-122.24,37.83,52.0,3.0,2.0,916.0,316.0,8.1194,943200.0,NEAR BAY
-122.23,37.82,52.0,3.0,2.0,556.0,179.0,8.7477,2000002.0,NEAR BAY
-122.24,37.82,52.0,5.0,2.0,1470.0,520.0,6.155,797200.0,NEAR BAY
-122.25,37.82,52.0,4.0,3.0,1104.0,398.0,5.883,681400.0,NEAR BAY
-122.23,37.76,52.0,4.0,2.0,1242.0,518.0,5.2128,579800.0,NEAR BAY
-122.23,37.76,52.0,4.0,2.0,805.0,321.0,4.7188,670600.0,NEAR BAY
-122.23,37.76,52.0,2.0,1.0,378.0,162.0,5.2915,666000.0,NEAR BAY
-122.24,37.77,52.0,4.0,3.0,481.0,223.0,2.6411,482000.0,NEAR BAY
-122.23,37.77,52.0,3.0,2.0,409.0,160.0,3.3214,379200.0,NEAR BAY
-122.24,37.77,52.0,5.0,2.0,885.0,373.0,3.6417,412600.0,NEAR BAY
-122.25,37.77,52.0,5.0,3.0,1468.0,567.0,3.0161,431400.0,NEAR BAY
-122.25,37.77,52.0,5.0,2.0,482.0,215.0,3.1771,420400.0,NEAR BAY
-122.25,37.77,52.0,3.0,2.0,825.0,264.0,3.4531,417600.0,NEAR BAY
-122.25,37.77,52.0,3.0,2.0,429.0,158.0,4.3098,395800.0,NEAR BAY
-122.26,37.78,52.0,4.0,3.0,528.0,208.0,3.3438,402600.0,NEAR BAY
-122.26,37.78,52.0,5.0,2.0,496.0,216.0,2.9213,381600.0,NEAR BAY
-122.27,37.78,52.0,4.0,3.0,718.0,265.0,2.6806,415800.0,NEAR BAY
-122.27,37.78,52.0,5.0,2.0,630.0,265.0,3.7708,430600.0,NEAR BAY
-122.27,37.78,45.0,5.0,2.0,723.0,286.0,3.9444,425800.0,NEAR BAY
-122.27,37.78,13.0,5.0,3.0,959.0,486.0,5.2601,585400.0,NEAR BAY
-122.28,37.79,30.0,7.0,3.0,3668.0,855.0,2.5444,550000.0,NEAR BAY
-122.3,37.77,42.0,4.0,2.0,2037.0,355.0,2.6447,400000.0,NEAR BAY
-122.28,37.78,29.0,10.0,5.0,3741.0,1273.0,2.5762,346800.0,NEAR BAY
-122.29,37.78,42.0,4.0,3.0,821.0,300.0,1.9427,204400.0,NEAR BAY
-122.28,37.77,52.0,4.0,2.0,870.0,347.0,2.9688,441600.0,NEAR BAY
-122.28,37.77,27.0,6.0,4.0,1901.0,966.0,3.75,485600.0,NEAR BAY
-122.29,37.76,18.0,7.0,3.0,1243.0,663.0,5.1702,530800.0,NEAR BAY
-122.28,37.78,50.0,5.0,3.0,730.0,327.0,2.5139,438000.0,NEAR BAY
-122.26,37.77,52.0,3.0,2.0,793.0,299.0,2.9732,564200.0,NEAR BAY
-122.27,37.77,52.0,4.0,2.0,1033.0,434.0,5.5337,744000.0,NEAR BAY
-122.27,37.77,52.0,3.0,2.0,872.0,363.0,4.1667,451600.0,NEAR BAY
-122.27,37.77,52.0,5.0,2.0,849.0,457.0,2.7115,441600.0,NEAR BAY
-122.27,37.77,52.0,5.0,2.0,1121.0,518.0,3.3269,469000.0,NEAR BAY
-122.25,37.77,52.0,4.0,2.0,872.0,445.0,3.2685,508400.0,NEAR BAY
-122.26,37.77,52.0,3.0,3.0,637.0,297.0,4.7778,703600.0,NEAR BAY
-122.26,37.77,52.0,4.0,2.0,663.0,340.0,4.226,550000.0,NEAR BAY
-122.26,37.77,52.0,3.0,2.0,411.0,172.0,3.3571,810800.0,NEAR BAY
-122.26,37.77,52.0,3.0,3.0,915.0,413.0,2.9899,456200.0,NEAR BAY
-122.26,37.77,52.0,5.0,3.0,921.0,477.0,2.875,468000.0,NEAR BAY
-122.24,37.77,43.0,5.0,3.0,585.0,266.0,2.3882,325000.0,NEAR BAY
-122.25,37.77,43.0,8.0,5.0,2086.0,1053.0,2.975,486800.0,NEAR BAY
-122.23,37.76,52.0,4.0,3.0,1303.0,535.0,5.1039,547600.0,NEAR BAY
-122.23,37.76,52.0,2.0,1.0,374.0,176.0,4.1458,497000.0,NEAR BAY
-122.24,37.76,52.0,4.0,2.0,979.0,472.0,3.4762,488000.0,NEAR BAY
-122.24,37.76,52.0,5.0,2.0,827.0,446.0,2.6833,481800.0,NEAR BAY
-122.23,37.76,52.0,5.0,2.0,658.0,253.0,5.75,612600.0,NEAR BAY
-122.23,37.75,50.0,3.0,3.0,654.0,268.0,3.9632,480000.0,NEAR BAY
-122.24,37.75,45.0,2.0,2.0,384.0,146.0,4.9489,494200.0,NEAR BAY
-122.24,37.75,27.0,6.0,4.0,1499.0,797.0,4.8711,573200.0,NEAR BAY
-122.24,37.76,52.0,4.0,3.0,1128.0,522.0,3.0718,533400.0,NEAR BAY
-122.24,37.76,49.0,5.0,3.0,1110.0,492.0,3.6719,459600.0,NEAR BAY
-122.24,37.76,52.0,4.0,3.0,1119.0,415.0,4.6094,458600.0,NEAR BAY
-122.24,37.73,21.0,8.0,5.0,2930.0,1235.0,4.5213,456800.0,NEAR BAY
-122.25,37.74,25.0,4.0,3.0,897.0,390.0,4.4562,412400.0,NEAR BAY
-122.24,37.72,5.0,7.0,5.0,7427.0,2718.0,7.611,701400.0,NEAR BAY
-122.27,37.73,31.0,8.0,6.0,2973.0,1312.0,3.2689,462000.0,NEAR BAY
-122.25,37.76,52.0,6.0,4.0,1340.0,632.0,3.567,505800.0,NEAR BAY
-122.27,37.74,28.0,7.0,4.0,2974.0,1484.0,3.6875,707800.0,NEAR BAY
-122.27,37.77,23.0,7.0,4.0,2690.0,1151.0,4.7695,583400.0,NEAR BAY
-122.28,37.75,20.0,4.0,3.0,583.0,326.0,3.1972,200000.0,NEAR BAY
-122.06,37.77,12.0,9.0,6.0,5781.0,2007.0,7.2634,683200.0,NEAR BAY
-122.06,37.73,5.0,5.0,3.0,1738.0,512.0,7.0568,825000.0,NEAR BAY
-122.06,37.71,36.0,4.0,2.0,1478.0,529.0,4.635,497200.0,NEAR BAY
-122.07,37.71,40.0,3.0,2.0,746.0,270.0,5.3015,509800.0,NEAR BAY
-122.07,37.71,36.0,3.0,3.0,1235.0,455.0,4.9801,483000.0,NEAR BAY
-122.07,37.72,26.0,3.0,3.0,1411.0,484.0,5.4834,590400.0,NEAR BAY
-122.08,37.72,31.0,4.0,3.0,1368.0,521.0,6.187,680800.0,NEAR BAY
-122.08,37.72,32.0,4.0,3.0,1048.0,367.0,5.6194,549400.0,NEAR BAY
-122.08,37.71,35.0,5.0,2.0,1004.0,365.0,5.4639,477200.0,NEAR BAY
-122.09,37.71,35.0,3.0,3.0,1086.0,367.0,5.1498,532800.0,NEAR BAY
-122.1,37.72,30.0,3.0,3.0,922.0,350.0,5.8382,660400.0,NEAR BAY
-122.11,37.71,36.0,6.0,3.0,1950.0,819.0,4.65,413600.0,NEAR BAY
